ano,mes,municipio,uf_x,areakm,valor,vazao,uf_y,estado,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms,chuva_final
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,36.24441290322581,MA,,,,,,,,,,,,,,,,,,5.051612903225807
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,23.416374193548386,MA,,,,,,,,,,,,,,,,,,4.988709677419355
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,34.55216451612903,MA,,,,,,,,,,,,,,,,,,4.988709677419355
1991,1,mirador,MA,1.3698807918090825,1.3698807918090825,36.24441290322581,MA,,,,,,,,,,,,,,,,,,4.988709677419355
1991,1,miranda do norte,MA,4.12605749127197,4.12605749127197,,,,,,,,,,,,,,,,,,,,6.570967741935483
1991,1,mirante da serra,RO,14.805313006713867,14.805313006713867,,,,,,,,,,,,,,,,,,,,6.238709677419355
1991,1,moncao,MA,15.451327784545963,15.451327784545963,151.48995806451612,MA,,,,,,,,,,,,,,,,,,9.735483870967743
1991,1,monte alegre,,,,51.14035806451613,PA,,,,,,,,,,,,,,,,,,
1991,1,mucajai,RR,33.81583982135009,33.81583982135009,213.84816129032257,RR,,,,,,,,,,,,,,,,,,1.1419354838709677
1991,1,mucajai,RR,33.81583982135009,33.81583982135009,213.84816129032257,RR,,,,,,,,,,,,,,,,,,
1991,1,muricilandia,,,,64.94741612903226,TO,,,,,,,,,,,,,,,,,,
1991,1,nina rodrigues,MA,0.8219009009399421,0.8219009009399421,63.71872580645161,MA,,,,,,,,,,,,,,,,,,9.983870967741936
1991,1,nobres,,,,,MT,,,,,,,,,,,,,,,,,,
1991,1,nortelandia,,,,77.85749032258065,MT,,,,,,,,,,,,,,,,,,
1991,1,nova olimpia,,,,219.27169677419354,MT,,,,,,,,,,,,,,,,,,
1991,1,nova xavantina,,,,672.1780161290322,MT,,,,,,,,,,,,,,,,,,
1991,1,novo acordo,,,,450.82449677419356,TO,,,,,,,,,,,,,,,,,,
1991,1,novo acordo,,,,458.74018387096777,TO,,,,,,,,,,,,,,,,,,
1991,1,novo santo antonio,,,,1096.6231870967742,MT,,,,,,,,,,,,,,,,,,
1991,1,obidos,,,,147539.84903225806,PA,,,,,,,,,,,,,,,,,,
1991,1,oriximina,,,,,PA,,,,,,,,,,,,,,,,,,
1991,1,oriximina,,,,,PA,,,,,,,,,,,,,,,,,,
1991,1,oriximina,,,,,PA,,,,,,,,,,,,,,,,,,
1991,1,ourem,,,,133.74317096774195,PA,,,,,,,,,,,,,,,,,,
1991,1,ouro preto do oeste,RO,61.687426348388435,61.687426348388435,,,,,,,,,,,,,,,,,,,,9.987096774193548
1991,1,pacaja,,,,,PA,,,,,,,,,,,,,,,,,,
1991,1,pacaraima,RR,2.0440807044677767,2.0440807044677767,21.256129032258066,RR,,,,,,,,,,,,,,,,,,0.8677419354838709
1991,1,pacaraima,RR,2.0440807044677767,2.0440807044677767,61.50407419354839,RR,,,,,,,,,,,,,,,,,,0.8677419354838709
1991,1,pacaraima,RR,2.0440807044677767,2.0440807044677767,21.256129032258066,RR,,,,,,,,,,,,,,,,,,0.0
1991,1,pacaraima,RR,2.0440807044677767,2.0440807044677767,61.50407419354839,RR,,,,,,,,,,,,,,,,,,0.0
1991,1,paragominas,,,,,PA,,,,,,,,,,,,,,,,,,
1991,1,paragominas,,,,86.66445483870969,PA,,,,,,,,,,,,,,,,,,
1991,1,paranatinga,,,,113.88989677419355,MT,,,,,,,,,,,,,,,,,,
1991,1,passagem franca,MA,0.7040816734008786,0.7040816734008786,,,,,,,,,,,,,,,,,,,,4.216129032258064
1991,1,pauini,,,,1620.56,AM,,,,,,,,,,,,,,,,,,
1991,1,pauini,,,,8473.136774193548,AM,,,,,,,,,,,,,,,,,,
1991,1,pedreiras,MA,6.594216213439926,6.594216213439926,77.8546870967742,MA,,,,,,,,,,,,,,,,,,5.690322580645161
1991,1,pedro afonso,,,,1075.2509548387097,TO,,,,,,,,,,,,,,,,,,
1991,1,peixe,,,,2531.570787096774,TO,,,,,,,,,,,,,,,,,,
1991,1,peixe,,,,,TO,,,,,,,,,,,,,,,,,,
1991,1,peixe,,,,617.3761290322581,TO,,,,,,,,,,,,,,,,,,
1991,1,peritoro,MA,3.786604109741207,3.786604109741207,,,,,,,,,,,,,,,,,,,,7.424193548387097
1991,1,pimenta bueno,RO,44.18205290801996,44.18205290801996,203.9946064516129,RO,,,,,,,,,,,,,,,,,,13.116129032258065
1991,1,pimenta bueno,RO,44.18205290801996,44.18205290801996,469.0354741935484,RO,,,,,,,,,,,,,,,,,,13.116129032258065
1991,1,pimenta bueno,RO,44.18205290801996,44.18205290801996,734.0707870967742,RO,,,,,,,,,,,,,,,,,,13.116129032258065
1991,1,pimenteiras do oeste,RO,45.73327486822489,45.73327486822489,674.295735483871,RO,,,,,,,,,,,,,,,,,,22.387096774193548
1991,1,pindare-mirim,MA,9.793103762329103,9.793103762329103,124.8555129032258,MA,,,,,,,,,,,,,,,,,,14.291935483870969
1991,1,pinheiro,MA,27.57601194866939,27.57601194866939,,,,,,,,,,,,,,,,,,,,8.780645161290321
1991,1,pinheiro,MA,27.57601194866939,27.57601194866939,,,,,,,,,,,,,,,,,,,,10.44516129032258
1991,1,pirapemas,MA,2.6815459420166037,2.6815459420166037,5.768867741935484,MA,,,,,,,,,,,,,,,,,,9.819354838709677
1991,1,pirapemas,MA,2.6815459420166037,2.6815459420166037,5.768867741935484,MA,,,,,,,,,,,,,,,,,,8.106451612903227
1991,1,piraque,,,,,TO,,,,,,,,,,,,,,,,,,
1991,1,pium,,,,258.4394967741935,TO,,,,,,,,,,,,,,,,,,
1991,1,porto alegre do tocantins,,,,60.22682903225807,TO,,,,,,,,,,,,,,,,,,
1991,1,porto dos gauchos,,,,1039.4106258064517,MT,,,,,,,,,,,,,,,,,,
1991,1,porto grande,,,,204.32055483870968,AP,,,,,,,,,,,,,,,,,,
1991,1,porto velho,RO,75.84504015380864,75.84504015380864,28521.139645161293,RO,,,,,,,,,,,,,,,,,,11.316129032258065
1991,1,porto velho,RO,75.84504015380864,75.84504015380864,28521.139645161293,RO,,,,,,,,,,,,,,,,,,8.193548387096774
1991,1,poxoreo,,,,62.899274193548386,MT,,,,,,,,,,,,,,,,,,
1991,1,presidente juscelino,MA,12.170819129943942,12.170819129943942,,,,,,,,,,,,,,,,,,,,4.887096774193548
1991,1,riachao,MA,35.2598822453614,35.2598822453614,,,,,,,,,,,,,,,,,,,,3.4919354838709675
1991,1,rio branco,,,,1169.2583870967742,AC,,,,,,,,,,,,,,,,,,
1991,1,rorainopolis,RR,16.65487647528076,16.65487647528076,,RR,,,,,,,,,,,,,,,,,,
1991,1,rorainopolis,RR,16.65487647528076,16.65487647528076,,RR,,,,,,,,,,,,,,,,,,
1991,1,rorainopolis,RR,16.65487647528076,16.65487647528076,,RR,,,,,,,,,,,,,,,,,,5.638709677419355
1991,1,rorainopolis,RR,16.65487647528076,16.65487647528076,,RR,,,,,,,,,,,,,,,,,,5.638709677419355
1991,1,rorainopolis,RR,16.65487647528076,16.65487647528076,,RR,,,,,,,,,,,,,,,,,,
1991,1,rorainopolis,RR,16.65487647528076,16.65487647528076,,RR,,,,,,,,,,,,,,,,,,
1991,1,rorainopolis,RR,16.65487647528076,16.65487647528076,,RR,,,,,,,,,,,,,,,,,,0.6645161290322581
1991,1,rorainopolis,RR,16.65487647528076,16.65487647528076,,RR,,,,,,,,,,,,,,,,,,0.6645161290322581
1991,1,sambaiba,MA,12.715692061584459,12.715692061584459,,,,,,,,,,,,,,,,,,,,8.458064516129031
