dia,mes,ano,municipio,uf_x,areakm,uf_y,vazao,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms,chuva_final
24,7,2013,rio branco,,16.919345376544,AC,68.0,,,,,,,,,,,,,,,,,
25,7,2013,rio branco,,16.919345376544,AC,65.08,,,,,,,,,,,,,,,,,
26,7,2013,rio branco,,16.919345376544,AC,63.15,,,,,,,,,,,,,,,,,
27,7,2013,rio branco,,16.919345376544,AC,62.2,,,,,,,,,,,,,,,,,
28,7,2013,rio branco,,16.919345376544,AC,60.79,,,,,,,,,,,,,,,,,
29,7,2013,rio branco,,16.919345376544,AC,59.38,,,,,,,,,,,,,,,,,
30,7,2013,rio branco,,16.919345376544,AC,58.46,,,,,,,,,,,,,,,,,
31,7,2013,rio branco,,16.919345376544,AC,58.0,,,,,,,,,,,,,,,,,
1,8,2013,rio branco,,16.919345376544,AC,57.54,987.2153846153846,987.6,986.8923076923076,1673.276923076923,29.26153846153846,19.93076923076924,30.115384615384617,27.99230769230769,20.36923076923077,19.1,64.07692307692308,54.76923076923077,59.0,118.46153846153848,5.06923076923077,2.1384615384615384,0.0
2,8,2013,rio branco,,16.919345376544,AC,57.08,987.4846153846154,987.876923076923,987.2,1429.776923076923,28.59230769230769,20.73846153846154,29.22307692307692,27.446153846153848,21.45384615384615,20.09230769230769,69.6923076923077,60.30769230769231,64.07692307692308,131.3846153846154,4.984615384615385,2.069230769230769,0.0
3,8,2013,rio branco,,16.919345376544,AC,58.46,987.5538461538462,988.0076923076924,987.323076923077,1467.9076923076923,29.41538461538461,20.5,30.1,28.23846153846154,21.36923076923077,19.95384615384615,67.0,57.84615384615385,60.84615384615385,261.9230769230769,4.015384615384615,1.0307692307692309,0.0
4,8,2013,rio branco,,16.919345376544,AC,55.71,986.6846153846152,987.0384615384615,986.4307692307692,1583.1230769230767,29.484615384615385,21.053846153846152,30.3,28.207692307692305,21.65384615384616,20.36923076923077,68.46153846153847,58.15384615384615,62.30769230769231,207.3846153846154,4.561538461538461,1.7846153846153845,0.0307692307692307
5,8,2013,rio branco,,16.919345376544,AC,55.26,986.4461538461538,987.0076923076924,986.123076923077,1369.3153846153848,28.36923076923077,20.87692307692308,29.67692307692308,27.253846153846155,21.67692307692308,20.07692307692308,72.61538461538461,60.69230769230769,67.0,231.46153846153845,4.823076923076924,1.515384615384615,0.4769230769230769
6,8,2013,rio branco,,16.919345376544,AC,54.36,986.9769230769232,987.3384615384616,986.7,1572.276923076923,28.86923076923077,20.21538461538461,29.361538461538466,27.67692307692308,20.984615384615385,19.415384615384617,67.92307692307692,60.30769230769231,62.69230769230769,117.53846153846152,3.261538461538461,0.8769230769230769,0.0
7,8,2013,rio branco,,16.919345376544,AC,53.91,985.0076923076924,985.4769230769232,984.8,1628.746153846154,29.77692307692308,16.692307692307693,30.284615384615385,28.615384615384617,18.03076923076923,15.47692307692308,55.0,45.76923076923077,48.69230769230769,170.53846153846155,3.092307692307692,0.2076923076923077,0.0
8,8,2013,rio branco,,16.919345376544,AC,53.02,983.0076923076924,983.3461538461538,982.8153846153848,1684.5153846153846,29.91538461538461,18.3,30.50769230769231,28.77692307692308,18.984615384615385,17.453846153846154,56.23076923076923,48.76923076923077,51.69230769230769,267.6923076923077,5.938461538461539,2.7,0.0
9,8,2013,rio branco,,16.919345376544,AC,53.46,983.8,984.2230769230767,983.5538461538462,1472.676923076923,30.65384615384616,20.32307692307692,31.27692307692308,29.346153846153847,20.83076923076923,19.66923076923077,61.23076923076923,53.07692307692308,56.15384615384615,114.76923076923076,4.8,2.1538461538461537,0.0
10,8,2013,rio branco,,16.919345376544,AC,53.91,990.2307692307692,990.5384615384615,989.7846153846154,408.9692307692308,18.253846153846155,14.961538461538462,19.0,18.04615384615385,15.96923076923077,14.669230769230769,84.46153846153847,79.3076923076923,81.46153846153847,197.92307692307693,9.361538461538462,4.730769230769231,0.123076923076923
11,8,2013,rio branco,,16.919345376544,AC,52.58,989.453846153846,989.9,989.253846153846,1681.3153846153846,20.861538461538466,10.907692307692308,21.253846153846155,19.700000000000003,11.246153846153844,10.13076923076923,59.76923076923077,52.76923076923077,55.30769230769231,225.07692307692307,5.038461538461538,2.107692307692308,0.0
12,8,2013,rio branco,,16.919345376544,AC,62.2,985.4461538461538,985.8384615384616,985.2615384615384,1742.7923076923075,26.346153846153847,15.476923076923075,26.86923076923077,24.93846153846154,15.761538461538462,14.63846153846154,58.07692307692308,50.07692307692308,53.15384615384615,256.15384615384613,4.230769230769231,1.776923076923077,0.0
13,8,2013,rio branco,,16.919345376544,AC,68.49,986.246153846154,986.5692307692308,985.9923076923076,1651.1999999999998,28.83846153846154,18.907692307692308,29.384615384615383,27.77692307692308,19.23076923076923,18.407692307692308,60.61538461538461,54.30769230769231,56.69230769230769,285.84615384615387,5.3538461538461535,2.323076923076923,0.0
14,8,2013,rio branco,,16.919345376544,AC,73.5,988.4846153846154,988.8153846153848,988.0076923076924,1543.2769230769231,25.82307692307692,16.446153846153848,26.569230769230767,24.96923076923077,17.361538461538462,16.23076923076923,62.92307692307692,55.92307692307692,57.84615384615385,192.46153846153845,9.76923076923077,5.076923076923077,0.0
15,8,2013,rio branco,,16.919345376544,AC,80.75,991.3307692307692,991.7769230769233,991.1307692307691,1785.4615384615386,21.76153846153846,6.9,22.284615384615385,20.753846153846155,7.461538461538462,6.330769230769231,43.84615384615385,37.92307692307692,39.92307692307692,194.46153846153845,8.507692307692308,3.692307692307693,0.0
16,8,2013,rio branco,,16.919345376544,AC,102.99,988.6153846153846,989.0769230769232,988.323076923077,1803.4769230769232,24.446153846153848,7.93076923076923,25.115384615384617,23.053846153846152,8.553846153846154,7.015384615384614,41.46153846153846,35.23076923076923,37.30769230769231,211.84615384615384,3.553846153846154,1.2076923076923076,0.0
17,8,2013,rio branco,,16.919345376544,AC,101.25,989.4692307692308,989.8692307692309,989.2769230769233,1775.7076923076925,27.246153846153845,12.553846153846154,27.82307692307692,26.07692307692308,13.076923076923077,11.953846153846154,47.0,40.46153846153846,42.61538461538461,210.15384615384616,5.892307692307692,2.784615384615385,0.0
18,8,2013,rio branco,,16.919345376544,AC,87.19,987.8384615384616,988.2307692307692,987.6,1762.8000000000002,27.892307692307693,12.276923076923076,28.423076923076923,26.700000000000003,12.807692307692308,11.676923076923078,44.07692307692308,38.07692307692308,40.15384615384615,211.15384615384616,5.607692307692308,2.6384615384615384,0.0
19,8,2013,rio branco,,16.919345376544,AC,71.48,986.1692307692308,986.546153846154,985.9923076923076,1778.5923076923077,29.946153846153848,14.46923076923077,30.661538461538463,28.65384615384616,15.13076923076923,13.961538461538462,46.0,39.38461538461539,41.46153846153846,209.92307692307693,5.084615384615384,1.946153846153846,0.0
20,8,2013,rio branco,,16.919345376544,AC,61.26,986.1384615384616,986.6,985.7923076923076,1552.4769230769232,30.03846153846154,16.984615384615385,31.26153846153846,28.692307692307693,17.73846153846154,15.776923076923076,54.76923076923077,43.23076923076923,48.84615384615385,246.6153846153846,5.369230769230769,1.8615384615384616,1.907692307692308
21,8,2013,rio branco,,16.919345376544,AC,55.26,985.2611111111112,985.6055555555556,984.9944444444444,1215.8055555555557,28.65555555555555,19.766666666666666,29.31666666666667,27.80555555555556,20.65,18.966666666666665,65.83333333333333,56.55555555555556,60.22222222222222,168.27777777777777,5.516666666666667,2.6666666666666665,0.0666666666666666
22,8,2013,rio branco,,16.919345376544,AC,53.91,984.2846153846154,984.8846153846154,983.9692307692308,1215.2384615384617,27.246153846153845,21.484615384615385,28.115384615384617,26.16923076923077,21.93076923076924,20.82307692307692,77.07692307692308,67.84615384615384,72.76923076923077,238.7692307692308,6.138461538461538,2.161538461538462,0.1692307692307692
23,8,2013,rio branco,,16.919345376544,AC,52.13,983.746153846154,984.253846153846,983.253846153846,720.3923076923077,24.72307692307692,22.00769230769231,25.361538461538466,24.04615384615385,22.37692307692308,21.43846153846154,88.07692307692308,81.92307692307692,85.07692307692308,227.84615384615384,6.038461538461538,2.276923076923077,2.0615384615384613
24,8,2013,rio branco,,16.919345376544,AC,50.82,986.55,987.0214285714284,986.1857142857144,833.4642857142857,24.307142857142857,21.3,24.62142857142857,23.707142857142856,21.7,20.92142857142857,87.14285714285714,81.78571428571429,83.85714285714286,240.1428571428572,3.442857142857143,0.8071428571428572,0.3285714285714286
25,8,2013,rio branco,,16.919345376544,AC,51.69,990.1466666666668,990.5,989.9,686.9333333333333,20.48,17.69333333333333,20.91333333333333,20.113333333333333,18.086666666666662,17.486666666666668,86.8,82.6,84.66666666666667,206.3333333333333,6.8933333333333335,3.0866666666666664,0.0
26,8,2013,rio branco,,16.919345376544,AC,53.02,991.5153846153846,991.9153846153846,991.1923076923076,1751.4846153846154,20.56153846153846,11.753846153846156,20.984615384615385,19.684615384615384,12.238461538461538,11.123076923076924,61.30769230769231,55.46153846153846,57.76923076923077,203.0,8.161538461538461,3.623076923076923,0.0
27,8,2013,rio branco,,16.919345376544,AC,54.36,992.4846153846154,992.8461538461538,992.246153846154,1817.6153846153843,21.72307692307692,8.746153846153847,22.15384615384616,20.700000000000003,9.207692307692309,8.115384615384615,47.76923076923077,42.30769230769231,44.30769230769231,184.84615384615384,9.892307692307693,5.061538461538461,0.0
28,8,2013,rio branco,,16.919345376544,AC,56.17,992.4076923076924,992.7769230769233,992.1153846153846,1827.746153846154,23.46923076923077,9.2,24.04615384615385,22.33076923076923,9.776923076923076,8.5,46.38461538461539,39.84615384615385,42.15384615384615,193.23076923076923,8.061538461538461,3.769230769230769,0.0
29,8,2013,rio branco,,16.919345376544,AC,55.71,990.9307692307692,991.4153846153846,990.7307692307692,1809.223076923077,26.07692307692308,9.184615384615386,26.615384615384617,24.82307692307692,9.923076923076923,8.338461538461539,40.76923076923077,34.46153846153846,36.69230769230769,193.46153846153845,5.6692307692307695,2.784615384615385,0.0
30,8,2013,rio branco,,16.919345376544,AC,56.17,988.2769230769233,988.676923076923,988.0769230769232,1809.723076923077,29.146153846153844,12.53076923076923,29.63846153846153,27.838461538461537,13.66153846153846,11.423076923076923,43.07692307692308,35.07692307692308,38.07692307692308,249.3846153846154,3.507692307692308,1.3461538461538465,0.0
31,8,2013,rio branco,,16.919345376544,AC,66.04,,,,,,,,,,,,,,,,,
1,9,2013,rio branco,,16.919345376544,AC,61.26,,,,,,,,,,,,,,,,,
2,9,2013,rio branco,,16.919345376544,AC,52.58,,,,,,,,,,,,,,,,,
3,9,2013,rio branco,,16.919345376544,AC,48.23,,,,,,,,,,,,,,,,,
4,9,2013,rio branco,,16.919345376544,AC,49.09,986.3666666666668,986.7666666666668,986.2333333333332,334.1333333333333,23.066666666666663,20.2,23.866666666666664,23.03333333333333,20.433333333333334,19.7,84.66666666666667,79.0,84.33333333333333,229.0,4.2,1.6,0.0
5,9,2013,rio branco,,16.919345376544,AC,49.52,987.7153846153846,988.2076923076924,987.4230769230768,1575.853846153846,27.76153846153846,19.27692307692308,28.338461538461537,26.692307692307693,19.99230769230769,18.684615384615384,67.92307692307692,60.61538461538461,62.84615384615385,218.30769230769232,3.5615384615384618,1.0461538461538462,0.0
6,9,2013,rio branco,,16.919345376544,AC,49.09,986.6923076923076,987.1846153846152,986.3923076923076,1567.3461538461538,28.6,20.71538461538461,29.446153846153848,27.5,21.21538461538461,20.13846153846153,68.84615384615384,59.84615384615385,63.92307692307692,170.07692307692307,4.807692307692308,1.4538461538461538,0.0
7,9,2013,rio branco,,16.919345376544,AC,48.66,986.4923076923076,987.0615384615384,986.1846153846152,1622.4923076923078,28.484615384615385,19.615384615384617,29.5,27.35384615384616,20.284615384615385,18.8,66.38461538461539,56.23076923076923,61.15384615384615,232.30769230769232,5.484615384615385,1.9615384615384608,0.5076923076923077
8,9,2013,rio branco,,16.919345376544,AC,48.66,986.2,986.65625,985.8625,1430.49375,28.56875,19.525,29.24375,27.64375,20.425,18.8,66.75,57.75,60.75,182.25,4.21875,1.35625,0.0
9,9,2013,rio branco,,16.919345376544,AC,59.38,987.5923076923076,988.2076923076924,987.176923076923,1654.8000000000002,29.21538461538461,20.084615384615383,30.161538461538463,28.36923076923077,20.65384615384616,19.56923076923077,64.61538461538461,55.92307692307692,60.07692307692308,145.92307692307693,6.453846153846154,2.069230769230769,0.0
10,9,2013,rio branco,,16.919345376544,AC,68.49,988.6,989.1461538461538,988.376923076923,1400.930769230769,27.46153846153846,19.861538461538466,27.91538461538461,26.384615384615383,20.36923076923077,18.93846153846154,70.15384615384616,61.69230769230769,65.23076923076923,206.15384615384616,3.6692307692307695,0.9461538461538462,0.0
11,9,2013,rio branco,,16.919345376544,AC,71.98,985.7692307692308,986.376923076923,985.5384615384615,1703.3461538461538,28.784615384615385,20.392307692307693,29.51538461538461,27.76153846153846,21.4,19.59230769230769,69.07692307692308,59.0,63.0,236.92307692307693,3.5,1.4538461538461538,0.0
12,9,2013,rio branco,,16.919345376544,AC,71.48,983.0615384615384,983.623076923077,982.8076923076924,1781.5846153846153,29.93846153846154,19.6,30.66923076923077,28.746153846153845,20.09230769230769,18.861538461538466,61.69230769230769,53.69230769230769,56.84615384615385,279.2307692307692,6.023076923076923,2.369230769230769,0.0
13,9,2013,rio branco,,16.919345376544,AC,61.73,982.1928571428572,982.7071428571428,981.8,1573.65,29.0,20.414285714285715,30.17142857142857,27.985714285714288,21.22142857142857,19.557142857142857,68.0,56.57142857142857,62.5,176.78571428571428,4.842857142857143,1.457142857142857,0.4142857142857142
14,9,2013,rio branco,,16.919345376544,AC,57.54,983.85,984.2142857142856,983.2785714285714,794.7928571428572,26.92142857142857,21.56428571428572,27.785714285714285,26.071428571428573,22.15,20.764285714285712,77.57142857142857,68.78571428571429,73.57142857142857,90.07142857142857,7.221428571428572,3.242857142857143,0.6857142857142857
15,9,2013,rio branco,,16.919345376544,AC,58.92,986.4266666666666,987.0333333333332,986.18,1410.6533333333332,26.366666666666667,21.51333333333333,26.826666666666664,25.60666666666667,21.99333333333333,21.06,80.2,73.53333333333333,76.06666666666666,224.2,3.713333333333333,1.2266666666666666,0.1866666666666666
16,9,2013,rio branco,,16.919345376544,AC,63.15,984.3538461538462,984.8846153846154,984.1384615384616,1606.776923076923,29.96153846153846,21.86923076923077,30.43846153846154,28.96923076923077,22.484615384615385,21.3,68.38461538461539,60.61538461538461,63.30769230769231,290.0,4.907692307692307,1.7384615384615385,0.0
17,9,2013,rio branco,,16.919345376544,AC,66.04,983.176923076923,983.6384615384616,982.8461538461538,1789.1538461538462,31.584615384615383,21.315384615384616,32.19230769230769,30.54615384615384,22.04615384615384,20.56923076923077,61.46153846153846,52.84615384615385,56.15384615384615,248.0,5.076923076923077,1.6307692307692307,0.0
18,9,2013,rio branco,,16.919345376544,AC,59.38,988.9923076923076,989.3461538461538,988.5384615384615,943.5692307692308,20.846153846153847,16.453846153846154,21.43076923076924,20.315384615384616,16.907692307692308,16.115384615384617,79.23076923076923,73.92307692307692,76.38461538461539,179.92307692307693,8.384615384615385,4.161538461538462,0.0
19,9,2013,rio branco,,16.919345376544,AC,54.81,990.1071428571428,990.6214285714286,989.8785714285714,1754.2785714285712,25.935714285714287,17.45,26.321428571428573,24.77142857142857,17.87857142857143,16.928571428571427,65.85714285714286,59.642857142857146,61.285714285714285,173.42857142857142,5.428571428571429,2.0142857142857142,0.0
20,9,2013,rio branco,,16.919345376544,AC,51.69,986.546153846154,987.0384615384615,986.3153846153848,1899.9076923076923,29.115384615384617,19.26923076923077,29.646153846153844,28.069230769230767,20.03846153846154,18.607692307692307,63.69230769230769,55.69230769230769,58.30769230769231,322.15384615384613,5.723076923076923,2.5923076923076924,0.0
21,9,2013,rio branco,,16.919345376544,AC,51.69,984.6076923076924,985.0153846153846,984.3,1823.576923076923,30.838461538461537,19.007692307692302,31.29230769230769,29.59230769230769,19.63846153846153,18.392307692307693,56.46153846153846,48.92307692307692,51.23076923076923,306.53846153846155,6.130769230769231,2.8846153846153846,0.0
22,9,2013,rio branco,,16.919345376544,AC,56.62,985.0230769230768,985.4076923076924,984.6538461538462,1818.3076923076924,31.476923076923075,20.26923076923077,32.09230769230769,30.32307692307692,20.85384615384616,19.692307692307693,58.07692307692308,50.69230769230769,53.07692307692308,149.15384615384616,5.761538461538462,2.746153846153846,0.0
