ano,municipio,cod_municipio,level_0,level_1,level_2,level_3,level_4,valor_cover,classe_desmatamento,valor_defreg
1997,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4222688.83261482,Supressao Veg. Primaria,3363.42780871584
1997,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4222688.83261482,Supressao Veg. Secundaria,500.44823725586
1998,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4217826.62900909,Veg. Primaria,4196427.50708517
1998,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4217826.62900909,Veg. Secundaria,19420.5637596252
1998,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4217826.62900909,Supressao Veg. Primaria,4083.15848265993
1998,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4217826.62900909,Supressao Veg. Secundaria,1317.4381244812
1999,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4216611.42082578,Veg. Primaria,4195077.94765372
1999,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4216611.42082578,Veg. Secundaria,19424.7820140258
1999,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4216611.42082578,Supressao Veg. Primaria,1769.5976942749
1999,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4216611.42082578,Supressao Veg. Secundaria,686.50310947876
2000,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4222237.16995857,Veg. Primaria,4194227.35561601
2000,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4222237.16995857,Veg. Secundaria,20098.384896295
2000,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4222237.16995857,Supressao Veg. Primaria,1421.20376681518
2000,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4222237.16995857,Supressao Veg. Secundaria,279.663924157715
2001,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4223281.51340982,Veg. Primaria,4195020.95233381
2001,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4223281.51340982,Veg. Secundaria,24201.1810061644
2001,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4223281.51340982,Supressao Veg. Primaria,1562.20975876465
2001,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4223281.51340982,Supressao Veg. Secundaria,386.629896704101
2002,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4221176.01941377,Veg. Primaria,4192319.15522739
2002,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4221176.01941377,Veg. Secundaria,26252.0852724548
2002,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4221176.01941377,Supressao Veg. Primaria,2646.21114110721
2002,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4221176.01941377,Supressao Veg. Secundaria,395.897007781982
2003,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4215851.3085609,Veg. Primaria,4185463.34882074
2003,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4215851.3085609,Veg. Secundaria,27170.5816935485
2003,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4215851.3085609,Supressao Veg. Primaria,6271.00461019289
2003,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4215851.3085609,Supressao Veg. Secundaria,719.499718908691
2004,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4210721.87082986,Veg. Primaria,4179675.22023865
2004,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4210721.87082986,Veg. Secundaria,28399.0449550659
2004,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4210721.87082986,Supressao Veg. Primaria,5903.97539486084
2004,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4210721.87082986,Supressao Veg. Secundaria,633.220005517578
2005,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4200454.62923648,Veg. Primaria,4169975.37100179
2005,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4200454.62923648,Veg. Secundaria,27993.6973905638
2005,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4200454.62923648,Supressao Veg. Primaria,10314.9982128171
2005,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4200454.62923648,Supressao Veg. Secundaria,1290.46303213501
2006,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4193909.51046277,Veg. Primaria,4164113.2593815
2006,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4193909.51046277,Veg. Secundaria,28262.610815576
2006,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4193909.51046277,Supressao Veg. Primaria,5959.30726720576
2006,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4193909.51046277,Supressao Veg. Secundaria,984.21471876831
2007,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4188072.60570023,Veg. Primaria,4157405.5793159
2007,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4188072.60570023,Veg. Secundaria,28219.3107992673
2007,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4188072.60570023,Supressao Veg. Primaria,6077.16979893801
2007,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4188072.60570023,Supressao Veg. Secundaria,696.956166015625
2008,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4183205.64662228,Veg. Primaria,4151747.9477329
2008,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4183205.64662228,Veg. Secundaria,28954.4862288755
2008,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4183205.64662228,Supressao Veg. Primaria,5220.62119133916
2008,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4183205.64662228,Supressao Veg. Secundaria,830.441716949463
2009,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4180321.33894629,Veg. Primaria,4147669.22196502
2009,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4180321.33894629,Veg. Secundaria,29831.4096783689
2009,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4180321.33894629,Supressao Veg. Primaria,3993.18049368898
2009,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4180321.33894629,Supressao Veg. Secundaria,577.651980560303
2010,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4176896.07950725,Veg. Primaria,4143282.29944124
2010,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4176896.07950725,Veg. Secundaria,30677.5015275388
2010,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4176896.07950725,Supressao Veg. Primaria,4636.34562622068
2010,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4176896.07950725,Supressao Veg. Secundaria,669.074838549805
2011,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4173036.28512459,Veg. Primaria,4138534.14282962
2011,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4173036.28512459,Veg. Secundaria,31575.4711704163
2011,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4173036.28512459,Supressao Veg. Primaria,4984.19748535162
2011,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4173036.28512459,Supressao Veg. Secundaria,753.656203820801
2012,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4169084.44539255,Veg. Primaria,4133420.59003834
2012,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4169084.44539255,Veg. Secundaria,32544.7009476989
2012,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4169084.44539255,Supressao Veg. Primaria,5077.62142250368
2012,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4169084.44539255,Supressao Veg. Secundaria,566.867844647217
2013,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4163460.58576372,Veg. Primaria,4126879.18132658
2013,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4163460.58576372,Veg. Secundaria,33050.489868164
2013,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4163460.58576372,Supressao Veg. Primaria,6461.64391229865
2013,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4163460.58576372,Supressao Veg. Secundaria,1268.65044729004
2014,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4156888.0828434,Veg. Primaria,4121595.21605634
2014,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4156888.0828434,Veg. Secundaria,33615.5520264891
2014,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4156888.0828434,Supressao Veg. Primaria,4834.31999982909
2014,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4156888.0828434,Supressao Veg. Secundaria,1335.66973720703
2015,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4145688.31350429,Veg. Primaria,4110127.55649864
2015,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4145688.31350429,Veg. Secundaria,32408.8404075378
2015,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4145688.31350429,Supressao Veg. Primaria,11011.9782961181
2015,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4145688.31350429,Supressao Veg. Secundaria,1853.37596844482
2016,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4133519.7823203,Veg. Primaria,4098320.15437733
2016,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4133519.7823203,Veg. Secundaria,32863.9700415282
2016,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4133519.7823203,Supressao Veg. Primaria,12085.372149176
2016,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4133519.7823203,Supressao Veg. Secundaria,1243.47477908325
2017,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4126709.7445993,Veg. Primaria,4088707.05798588
2017,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4126709.7445993,Veg. Secundaria,33248.6497849913
2017,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4126709.7445993,Supressao Veg. Primaria,9854.6465084168
2017,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4126709.7445993,Supressao Veg. Secundaria,655.969646203612
2018,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4120186.70794568,Veg. Primaria,4079375.39524551
2018,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4120186.70794568,Veg. Secundaria,36201.5840678466
2018,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4120186.70794568,Supressao Veg. Primaria,9226.59689842538
2018,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4120186.70794568,Supressao Veg. Secundaria,550.682333807372
2019,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4111361.807259,Veg. Primaria,4068840.51472579
2019,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4111361.807259,Veg. Secundaria,38798.8706451907
2019,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4111361.807259,Supressao Veg. Primaria,10169.1613742005
2019,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4111361.807259,Supressao Veg. Secundaria,583.982408856201
2020,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4100783.0033941,Veg. Primaria,4057375.05120814
2020,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4100783.0033941,Veg. Secundaria,39883.5083114137
2020,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4100783.0033941,Supressao Veg. Primaria,11227.8966122743
2020,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4100783.0033941,Supressao Veg. Secundaria,1159.30196038818
2021,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4080336.54908084,Veg. Primaria,4038470.5439078
2021,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4080336.54908084,Veg. Secundaria,40650.2110980166
2021,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4080336.54908084,Supressao Veg. Primaria,19038.1070752196
2021,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4080336.54908084,Supressao Veg. Secundaria,1266.07001800537
2022,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4053972.30897051,Veg. Primaria,4010923.29333701
2022,Manicore,1302702,Natural,1. Forest,Forest Formation,Forest Formation,Forest Formation,4053972.30897051,Veg. Secundaria,40603.8854645938
1986,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1670.85516643066,Veg. Primaria,1643.93612384033
1987,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1702.61751940307,Veg. Primaria,1614.27990866699
1987,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1702.61751940307,Veg. Secundaria,46.4694503967285
1987,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1702.61751940307,Supressao Veg. Primaria,3.01893985595703
1988,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1747.96885200806,Veg. Primaria,1615.76702905274
1988,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1747.96885200806,Veg. Secundaria,70.0989314941406
1988,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1747.96885200806,Supressao Veg. Primaria,5.32647919921875
1989,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1751.95293790283,Veg. Primaria,1607.75960369873
1989,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1751.95293790283,Veg. Secundaria,123.278386950683
1989,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1751.95293790283,Supressao Veg. Primaria,2.48728534545898
1989,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1751.95293790283,Supressao Veg. Secundaria,0.1780009765625
1990,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1815.44704682617,Veg. Primaria,1590.54041746826
1990,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1815.44704682617,Veg. Secundaria,141.641282525635
1990,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1815.44704682617,Supressao Veg. Primaria,4.97671542358399
1990,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1815.44704682617,Supressao Veg. Secundaria,0.444532153320312
1991,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1817.25776520996,Veg. Primaria,1583.40823860474
1991,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1817.25776520996,Veg. Secundaria,192.521672021484
1991,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1817.25776520996,Supressao Veg. Primaria,8.34668768310547
1991,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1817.25776520996,Supressao Veg. Secundaria,4.34982237548828
1992,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1788.42164601441,Veg. Primaria,1581.3756753418
1992,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1788.42164601441,Veg. Secundaria,190.974066589355
1992,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1788.42164601441,Supressao Veg. Primaria,3.4517424987793
1992,Manicore,1302702,Natural,1. Forest,Savanna Formation,Savanna Formation,Savanna Formation,1788.42164601441,Supressao Veg. Secundaria,9.91131223144532
