index,state_abbrev,state,municipality,geocode,period,refor,secveg,pasture,crop,urban,core,edge,port,river,road,mining,fire,dgorg,dgfor,defor,deorg,precp,precn,tempp
118,AM,"""Amazonas""","""Boca do Acre""","""1300706""",2017,"""0.885552453489116""",0.023225865302323,0.077066302507707,0.0,0.000266961770809,0.816706954881671,"""52.3634830974816""","""1.0""","""3.47629726187355""",1.71217488707293,0.0,0.025115664243225,"""0.014210098686269""","""0.015575176293106""","""0.017421294658649""","""0.015822869534952""",0.0,0.031765084638475,0.172767564413784
119,AM,"""Amazonas""","""Borba""","""1300805""",2017,"""0.986916824713959""",0.009111533458947,0.000136338971404,0.0,0.000117847950251,0.903150248273267,"""47.9052531047424""","""1.0""","""3.72265185460613""",0.574170963422385,0.0,0.001956801083439,"""0.007460540721667""","""0.00755005353325""","""5.78467975772E-4""","""5.7125039571E-4""",0.010222183898868,0.0,0.12182505078916
120,AM,"""Amazonas""","""Caapiranga""","""1300839""",2017,"""0.97133219368507""",0.020629288511708,0.000412585770234,0.0,0.000194652824604,0.884977434732105,"""26.8616898743596""","""1.0""","""0.0""",0.0,0.0,0.008438818565401,"""0.022325148197906""","""0.022935592866312""","""8.6208878365E-4""","""8.38963712023E-4""",0.03141101749999,0.0,0.28163211656573
121,AM,"""Amazonas""","""Canutama""","""1300904""",2017,"""0.965303604273071""",0.013697803845178,0.010882311719508,5.322291353e-06,7.7420073198e-05,0.90666475064178,"""43.1709460590291""","""1.0""","""1.48962383039152""",2.27812391533698,0.0,0.019725343320849,"""0.009505495866058""","""0.00976405800067""","""0.005930775560218""","""0.005743954186359""",0.0,0.020638774236974,0.313386946134182
122,AM,"""Amazonas""","""Carauari""","""1301001""",2017,"""0.988584208475217""",0.007843469344783,0.00190422132911,0.0,0.000158657403948,0.906823612344481,"""40.6895117359213""","""1.0""","""3.79531224924015""",0.125247543352836,0.0,0.000241630198405,"""0.003221702166347""","""0.003257641158822""","""1.74714535861E-4""","""1.72757985258E-4""",0.049198106808572,0.0,0.28848536821814
123,AM,"""Amazonas""","""Careiro""","""1301100""",2017,"""0.801324631508656""",0.141102231365722,0.014994461148916,0.0,0.000712684882849,0.644623358126286,"""63.7216826282869""","""1.0""","""0.0""",3.19120847833398,0.0,0.022128515609888,"""0.033574630501518""","""0.04148391510426""","""0.00370210002165""","""0.002984918307499""",0.0,0.0,0.084179832368817
124,AM,"""Amazonas""","""Careiro da Várzea""","""1301159""",2017,"""0.566266691947236""",0.128268591726825,0.060364386387075,4.583476567e-05,0.000446089037336,0.240449180703564,"""108.167558877548""","""1.0""","""0.685770962044339""",2.16640811250691,0.0,0.030493273542601,"""0.031955422769971""","""0.049928837206366""","""0.052278481012658""","""0.031659639708701""",0.060881712250798,0.0,0.93959177961861
125,AM,"""Amazonas""","""Coari""","""1301209""",2017,"""0.985686858945615""",0.011094221639495,0.000134818463337,1.029148575e-06,0.000139834507897,0.893505763746595,"""50.4750771273018""","""1.0""","""3.92546022336434""",0.6050927119357,0.0,0.000909416484582,"""0.002647906528972""","""0.002684697927887""","""2.97392855963E-4""","""2.93262564129E-4""",0.002785013267974,0.0,0.626453921964851
126,AM,"""Amazonas""","""Codajás""","""1301308""",2017,"""0.983741391570058""",0.011522949875168,0.000112028679342,0.0,0.000167612757641,0.816945137955317,"""55.8906960620427""","""1.0""","""0.751438531085899""",0.0,0.0,0.003090822634332,"""0.005963604086459""","""0.006056592186915""","""4.48177914519E-4""","""4.41193129311E-4""",0.016356156017297,0.0,0.828295975135741
127,AM,"""Amazonas""","""Eirunepé""","""1301407""",2017,"""0.974769819791766""",0.015679646059058,0.00416721840119,0.0,0.00038803477228,0.880209996650647,"""42.169789699933""","""2.0""","""5.3702537050224""",0.278654286775496,0.0,0.000289193302892,"""0.002198539574103""","""0.002251115211536""","""7.73031290962E-4""","""7.54182433452E-4""",0.039400212955656,0.0,0.35182072509815
128,AM,"""Amazonas""","""Envira""","""1301506""",2017,"""0.960714543574754""",0.012123284477533,0.012216540511976,0.0,0.000356643446659,0.882792707378107,"""29.2614081884767""","""1.0""","""1.41982678401343""",0.395593534610721,0.0,0.00687013618677,"""7.71260213513E-4""","""7.95035160574E-4""","""0.006304883272649""","""0.006098034646159""",0.070076366440439,0.0,0.353826833430084
129,AM,"""Amazonas""","""Fonte Boa""","""1301605""",2017,"""0.990635426097861""",0.004705630193973,0.000399442728681,0.0,0.000293099322168,0.81943240162505,"""47.4255233116276""","""1.0""","""2.05393711478596""",0.017526122926255,0.0,0.000361739395324,"""0.002459914554384""","""0.002480486458313""","""4.59230083103E-4""","""4.55217935587E-4""",0.03616255961189,0.0,0.636191256758969
130,AM,"""Amazonas""","""Guajará""","""1301654""",2017,"""0.934630527773089""",0.028248159130033,0.01922391500527,0.0,0.00029828343149,0.868746540074469,"""28.9098556510003""","""0.0""","""1.57279845827775""",1.25862583433206,0.0,0.002639226617638,"""2.6001527145E-4""","""2.76074828542E-4""","""0.003793896893661""","""0.003565452439181""",0.041831443949874,0.0,0.406754656777002
131,AM,"""Amazonas""","""Humaitá""","""1301704""",2017,"""0.972734929507985""",0.017568430747739,0.008390649230329,4.1618488742e-05,0.000259465748433,0.883600324986112,"""48.0760518394278""","""1.0""","""1.48746672234976""",1.67057402693919,0.0,0.016042288803657,"""0.008456738292246""","""0.00864840740029""","""0.002454038765494""","""0.002397984067631""",0.000475943653242,0.008928702934817,0.396937006803684
132,AM,"""Amazonas""","""Ipixuna""","""1301803""",2017,"""0.979837161080449""",0.007841992698669,0.006296560336455,0.0,0.000213110649188,0.90922618335622,"""29.8173418012608""","""1.0""","""2.91978538357377""",0.161127091700953,0.0,0.001066636725987,"""8.54090543055E-4""","""8.68437796051E-4""","""0.002139806110698""","""0.002103201361462""",0.028643451662349,0.0,0.402935246384715
133,AM,"""Amazonas""","""Iranduba""","""1301852""",2017,"""0.718499753363062""",0.150029918946853,0.02594788663439,2.7199042594e-05,0.008361886953868,0.459990208344666,"""58.1692160797126""","""1.0""","""1.24790501616758""",5.18843359905565,0.0,0.001169590643275,"""0.044489869001786""","""0.060073548507513""","""0.010739584126742""","""0.007868742675373""",0.198234335051611,0.0,1.91797415551372
134,AM,"""Amazonas""","""Itacoatiara""","""1301902""",2017,"""0.721099788401297""",0.141645444976401,0.02370038368816,0.0,0.001841177855914,0.422444059624461,"""123.116665862167""","""5.0""","""1.63403238833413""",5.8128865211197,5.6216105955e-05,0.002894394434265,"""0.020869142832495""","""0.028002083527199""","""0.010551792955564""","""0.007729273261691""",0.104684381350493,0.0,0.909746991587241
135,AM,"""Amazonas""","""Itamarati""","""1301951""",2017,"""0.994704722805561""",0.003534761985707,0.000190942347054,0.0,0.0,0.93230162370852,"""32.8633752961342""","""0.0""","""2.93326823348285""",0.0,0.0,0.000109271704092,"""0.001536737754013""","""0.001543847244671""","""3.6684358414E-4""","""3.65069809892E-4""",0.037599304433753,0.0,0.304114958371544
136,AM,"""Amazonas""","""Itapiranga""","""1302009""",2017,"""0.963370385393335""",0.02493648120129,0.002098261440521,0.0,0.000408246236229,0.844014959033943,"""29.3032797109692""","""1.0""","""1.35532685359534""",0.963990247292233,0.0,0.000725689404935,"""0.002061440801728""","""0.002134321483504""","""0.001216545012165""","""0.001174428104575""",0.372481193651216,0.0,6.42787173917915
137,AM,"""Amazonas""","""Japurá""","""1302108""",2017,"""0.998905073104751""",0.000649492827157,0.0,1.052662605e-06,1.9647018495e-05,0.936337070987355,"""38.735321972156""","""1.0""","""1.79321742796789""",0.00178446985855,0.0,0.000279919481984,"""0.001593372355024""","""0.001594816781262""","""5.1903609628E-5""","""5.1851269105E-5""",0.008882838784776,0.0,0.167824625895577
138,AM,"""Amazonas""","""Juruá""","""1302207""",2017,"""0.99171455964412""",0.005346160055807,8.2248616243e-05,0.0,7.5128635415e-05,0.863168765021796,"""47.5726273648572""","""1.0""","""3.53566847742409""",0.0,0.0,8.3374027799e-05,"""0.003833437656706""","""0.003862292487109""","""3.18889414466E-4""","""3.1639728953E-4""",0.10827579949504,0.0,1.17689111961625
139,AM,"""Amazonas""","""Jutaí""","""1302306""",2017,"""0.996297037492621""",0.002412658465488,8.5411323174e-05,0.0,4.7572790442e-05,0.935170268741232,"""46.1447776089453""","""1.0""","""2.94788148633798""",0.036909176479575,0.0,0.000191793867887,"""0.002413568456716""","""0.002421349401666""","""1.52308180657E-4""","""1.518023335E-4""",0.020801904525296,0.005783855601315,0.242685859516413
140,AM,"""Amazonas""","""Lábrea""","""1302405""",2017,"""0.933595495867786""",0.008917974975416,0.042974432008375,3.1300292396e-05,8.9043002587e-05,0.886565131995941,"""57.626294488161""","""1.0""","""1.89252052391036""",0.884647125658562,2.2432460701e-05,0.026570426078797,"""0.011505474379183""","""0.012048831895248""","""0.015310292645486""","""0.014585397397944""",0.008028469922785,0.0,0.095879701793633
141,AM,"""Amazonas""","""Manacapuru""","""1302504""",2017,"""0.839432065543309""",0.073547275114905,0.007378529218647,0.0,0.001676566881978,0.501066973079448,"""99.2176182682372""","""1.0""","""1.4631107753867""",1.66743699630192,0.0,0.029495779439612,"""0.062977740446756""","""0.073768818639119""","""0.006339398100469""","""0.005376761520245""",0.04060986623993,0.0,0.488092735548992
142,AM,"""Amazonas""","""Manaquiri""","""1302553""",2017,"""0.860202877108074""",0.103051586340518,0.00516166141923,0.0,0.000337735034411,0.687984378784209,"""44.3893776803934""","""1.0""","""0.0""",1.43948860088457,0.0,0.013037037037037,"""0.047144634557305""","""0.054557608175474""","""0.00211898417183""","""0.001829521829522""",0.156584188018388,0.0,2.55738309103993
143,AM,"""Amazonas""","""Manaus""","""1302603""",2017,"""0.869717816055208""",0.064695937021187,0.007148517990173,0.0,0.023706629316624,0.657922544513129,"""71.6147095137261""","""12.0""","""1.47658660970116""",10.4690894177188,0.0,0.000289214369823,"""0.003507437261362""","""0.004012046551621""","""0.001567632989453""","""0.001370760469687""",0.144264209492896,0.0,2.52241102487579
144,AM,"""Amazonas""","""Manicoré""","""1302702""",2017,"""0.953307037907728""",0.018273026663664,0.017994334080246,1.244163319e-06,0.000194918555292,0.894328232678447,"""49.9771881621895""","""1.0""","""1.23337870818682""",2.02963864444046,0.0,0.038266174939426,"""0.007185243107562""","""0.007427589996623""","""0.008280467921197""","""0.00798443846902""",0.021152822899067,0.0,0.109994679075146
145,AM,"""Amazonas""","""Maraã""","""1302801""",2017,"""0.991835091454191""",0.004106993906663,2.4740927149e-05,0.0,8.7348067562e-05,0.742574187437264,"""85.6094549345016""","""1.0""","""2.05368538037757""",0.0,0.0,0.000815288736579,"""0.002032768846554""","""0.002046793784544""","""4.57341005741E-4""","""4.53797335465E-4""",0.0,0.0,0.213245490734403
146,AM,"""Amazonas""","""Maués""","""1302900""",2017,"""0.962189383247287""",0.02601395007897,0.002802106869998,0.0,0.000168552503214,0.885155937096177,"""54.3146272831887""","""1.0""","""3.30000930828213""",0.787820612763433,1.5476811961e-05,0.003102836879433,"""0.002642225637117""","""0.002732794450189""","""0.002804692876572""","""0.002708354760191""",0.00872099938966,0.0,0.348587650106773
147,AM,"""Amazonas""","""Nhamundá""","""1303007""",2017,"""0.960504100895279""",0.028909166498798,0.003938847147872,0.0,5.916535672e-05,0.828486565488156,"""41.4608133122398""","""1.0""","""0.541190470106334""",0.0,0.0,0.000619858940209,"""0.006801393530807""","""0.007056557208299""","""0.001499532932365""","""0.001443445338381""",0.007466529860912,0.0,0.46395317584843
148,AM,"""Amazonas""","""Nova Olinda do Norte""","""1303106""",2017,"""0.910121763864391""",0.05709125516406,0.001849328401791,0.0,0.000670530197806,0.746447342807086,"""45.1697970957662""","""1.0""","""1.65877199148883""",1.29752558867553,0.0,0.001565143824027,"""0.012848061934771""","""0.014009015902459""","""0.004158790170132""","""0.003806925754769""",0.159633845321291,0.0,5.79479890134127
149,AM,"""Amazonas""","""Novo Airão""","""1303205""",2017,"""0.996585134242444""",0.002128873079447,7.4669428906e-05,0.0,0.00011468372394,0.928438090305525,"""35.5507357983437""","""2.0""","""1.70727917118624""",0.179835414584816,0.0,0.000186374762372,"""0.00638524060703""","""0.006404717412486""","""1.40012573678E-4""","""1.39565049628E-4""",0.046236434221617,0.0,0.625167983031878
150,AM,"""Amazonas""","""Novo Aripuanã""","""1303304""",2017,"""0.965561375474829""",0.011763467305749,0.009453177890823,1.46220849e-06,0.00010717365525,0.906145223622855,"""49.3210317591252""","""1.0""","""6.98538988210946""",2.60285970961966,0.0,0.022697906303958,"""0.005839129341058""","""0.005961051211027""","""0.008167468477817""","""0.007979887713226""",0.0,0.0,0.142552622956103
151,AM,"""Amazonas""","""Parintins""","""1303403""",2017,"""0.61234876084864""",0.131074526392857,0.027424980425255,2.0337397424e-05,0.00210170424225,0.232822525701386,"""143.432998991333""","""3.0""","""1.92439278569764""",1.64017673129883,0.0,0.002505269018173,"""0.07284068992458""","""0.115668904590788""","""0.012397216951297""","""0.007707129094412""",0.011548730098683,0.0,1.70741087651625
152,AM,"""Amazonas""","""Pauini""","""1303502""",2017,"""0.993428681113653""",0.00281156045844,0.001877670276013,0.0,6.0301475877e-05,0.952809582476208,"""28.6525581025853""","""1.0""","""2.57039053913346""",0.272168537951508,0.0,0.000900428117663,"""0.001463105569421""","""0.001470339920526""","""0.001005437861108""","""0.001000260631291""",0.081225786969572,0.0,0.530444842716792
153,AM,"""Amazonas""","""Presidente Figueiredo""","""1303536""",2017,"""0.964425424543233""",0.020362441501543,0.003750539347473,2.370758121e-06,0.000231989050707,0.759768708837712,"""100.647131720044""","""0.0""","""2.32448026181421""",5.35623784465898,0.001847861868819,0.001019604208185,"""0.003939562119767""","""0.004064524605935""","""0.001923256465316""","""0.001860876870475""",0.001364464370596,0.010866098078568,0.024560358670737
154,AM,"""Amazonas""","""Rio Preto da Eva""","""1303569""",2017,"""0.89920679365642""",0.078242196010084,0.007479796250765,0.0,0.000728541368613,0.799269656510328,"""39.6118513536823""","""1.0""","""0.0""",9.1139244698395,0.0,0.000121649568144,"""0.003869673076588""","""0.004274021961595""","""0.003059963888625""","""0.002763331788614""",0.070082860909921,0.0,0.620547932515086
155,AM,"""Amazonas""","""Santa Isabel do Rio Negro""","""1303601""",2017,"""0.996482094129908""",0.003440186907048,2.9322461952e-05,2.837657608e-06,3.4099738846e-05,0.954651393762829,"""30.7928633387144""","""2.0""","""0.571108643430904""",0.12205203863288,0.0,0.00032545582307,"""0.005897957048707""","""0.005917254809776""","""9.1539354696E-5""","""9.12271492E-5""",0.03237579465067,0.0,0.72219217518315
156,AM,"""Amazonas""","""Santo Antônio do Içá""","""1303700""",2017,"""0.98801915772281""",0.008088538238233,0.000303083400027,0.0,0.000293546793207,0.866676453734793,"""37.2332052505398""","""1.0""","""3.37973533837169""",0.105958212450275,0.0,0.001296200281461,"""0.003864359519538""","""0.003907210510419""","""5.33849387741E-4""","""5.27935195955E-4""",0.03840453761775,0.0,0.387360508906784
157,AM,"""Amazonas""","""São Gabriel da Cachoeira""","""1303809""",2017,"""0.989018225130827""",0.009331854927173,1.7788309415e-05,5.39039679e-07,5.5977459743e-05,0.94333453179822,"""48.3913388341381""","""1.0""","""1.11059766430953""",0.920537285094509,0.0,0.000141223288774,"""0.002632788971026""","""0.002660892899584""","""1.15653308098E-4""","""1.14398089007E-4""",0.477819423634543,0.0,6.45449203532264
158,AM,"""Amazonas""","""São Paulo de Olivença""","""1303908""",2017,"""0.990983215380013""",0.004452547797223,0.000288508441103,0.0,0.000121631812027,0.902513890045566,"""32.6572567585524""","""1.0""","""0.970060626144035""",0.021294849369365,0.0,0.000104674288506,"""0.001000118555618""","""0.001008661499687""","""2.75303726287E-4""","""2.72852674714E-4""",0.036026822050223,0.0,0.352280082754678
159,AM,"""Amazonas""","""São Sebastião do Uatumã""","""1303957""",2017,"""0.977741708979704""",0.012358590288555,0.004239480017093,0.0,0.000230329092777,0.873169826597396,"""30.554867962378""","""1.0""","""0.942042473962425""",0.0,0.0,0.001209322779244,"""0.002333692340411""","""0.002379006365785""","""0.001507898758261""","""0.001477602911572""",0.089364106161492,0.0,0.909494089646193
160,AM,"""Amazonas""","""Silves""","""1304005""",2017,"""0.854304209630019""",0.094924978645909,0.006510983255169,0.0,0.000432776701989,0.62674660349079,"""43.5454262960512""","""0.0""","""0.430182223158064""",5.02014253959855,0.0,0.002962682803833,"""0.011401614916284""","""0.013258079133483""","""0.003267722589574""","""0.002805002805003""",0.032131711075072,0.0,0.361187349100415
161,AM,"""Amazonas""","""Tabatinga""","""1304062""",2017,"""0.94715619534102""",0.029498577842972,0.002075097046564,0.0,0.003180331110598,0.842811398722742,"""20.0830750277814""","""1.0""","""2.08297936920269""",0.183329569369796,0.0,6.9998600028e-05,"""0.001476666273533""","""0.001551588858108""","""0.002578067094196""","""0.002454213577937""",0.400780407239783,0.0,10.4871195139717
162,AM,"""Amazonas""","""Tapauá""","""1304104""",2017,"""0.996407612019957""",0.002492011973984,0.00011976786047,0.0,2.2668862302e-05,0.936350736327203,"""50.9156281465448""","""2.0""","""2.20034407963393""",0.005732134124195,0.0,0.000336840490966,"""0.003150982535897""","""0.003161102543295""","""1.83938913887E-4""","""1.8328256788E-4""",0.010067393333237,0.0,0.134432368056723
163,AM,"""Amazonas""","""Tefé""","""1304203""",2017,"""0.970991826754013""",0.020810144099155,0.000293312475557,0.0,0.000309041086326,0.902963709475246,"""31.0545918928269""","""2.0""","""2.53859285088948""",0.0,0.0,0.000842996755443,"""0.003408644322453""","""0.003499852165487""","""0.001544851451498""","""0.001502790897381""",0.01405480064601,0.0,0.123165838236913
164,AM,"""Amazonas""","""Tonantins""","""1304237""",2017,"""0.984920754607357""",0.009451709526593,0.000219170075979,0.0,0.000248075578975,0.847128872004676,"""26.9953239579653""","""1.0""","""1.17297337686096""",0.033644144182065,0.0,0.000821516591063,"""0.004329487624511""","""0.004385887773639""","""4.87670074939E-4""","""4.81231953802E-4""",0.008217236575307,0.0,1.13867421114968
165,AM,"""Amazonas""","""Uarini""","""1304260""",2017,"""0.972985377772974""",0.01758757653371,0.000242826500465,0.0,0.000154032390762,0.835010956100438,"""36.6342972923799""","""1.0""","""1.88962367477626""",0.0,0.0,0.000474984167194,"""0.006270279030419""","""0.006421553660298""","""0.001902398676592""","""0.001855736646765""",0.147128386862492,0.0,2.41678477443628
166,AM,"""Amazonas""","""Urucará""","""1304302""",2017,"""0.98716893565162""",0.009036398587563,0.001565530647857,0.0,0.000106466071435,0.919011899330325,"""35.7367385096621""","""1.0""","""0.796498778932168""",0.768499507462461,0.000604781095316,0.000591921122282,"""0.003546449763983""","""0.003589949174179""","""2.4808859018E-4""","""2.44975224097E-4""",0.003051039918626,0.0,0.062150813157206
167,AM,"""Amazonas""","""Urucurituba""","""1304401""",2017,"""0.565362172613665""",0.047505147777616,0.005199775369704,0.0,0.001093294012841,0.304124461823249,"""100.857247165459""","""1.0""","""0.91259466862422""",0.0,0.0,0.049686915507847,"""0.050728179130285""","""0.086771088179838""","""0.019186492709133""","""0.011116051578479""",0.039054275550248,0.0,0.830554260035274
